
TABLESPACE           DATA_FILE                                          FILESYSTEM                  SIZE_MB                                                                                                                                                                                                 
-------------------- -------------------------------------------------- ------------------------- ---------                                                                                                                                                                                                 
** Script Output **  /swp/c1/prod/files/areafcp                         /dev/vg07/lvol5            61440000                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps20/oradata/PSOLP/custpro_lg_data69.dbf          /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps20/oradata/PSOLP/custpro_lg_data70.dbf          /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps20/oradata/PSOLP/custpro_lg_data71.dbf          /dev/vgoraps_ps12/lvol10     4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps20/oradata/PSOLP/custpro_lg_data72.dbf          /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps20/oradata/PSOLP/custpro_lg_data73.dbf          /dev/vgoraps_ps12/lvol10     4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps20/oradata/PSOLP/custpro_lg_data74.dbf          /dev/vgoraps_ps12/lvol10    3145.73                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps23/oradata/PSOLP/custpro_lg_data75.dbf          /dev/vgoraps_ps12/lvol13     4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps23/oradata/PSOLP/custpro_lg_data76.dbf          /dev/vgoraps_ps12/lvol13     4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps23/oradata/PSOLP/custpro_lg_data77.dbf          /dev/vgoraps_ps12/lvol13     4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps23/oradata/PSOLP/custpro_lg_data78.dbf          /dev/vgoraps_ps12/lvol13     4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps23/oradata/PSOLP/custpro_lg_data79.dbf          /dev/vgoraps_ps12/lvol13     4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps23/oradata/PSOLP/custpro_lg_data80.dbf          /dev/vgoraps_ps12/lvol13     4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps23/oradata/PSOLP/custpro_lg_data81.dbf          /dev/vgoraps_ps12/lvol13    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps24/oradata/PSOLP/custpro_lg_data82.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps24/oradata/PSOLP/custpro_lg_data83.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps24/oradata/PSOLP/custpro_lg_data84.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps24/oradata/PSOLP/custpro_lg_data85.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps24/oradata/PSOLP/custpro_lg_data86.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps24/oradata/PSOLP/custpro_lg_data87.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps24/oradata/PSOLP/custpro_lg_data88.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps03/oradata/PSOLP/custpro_lg_indx01.dbf          /dev/vg04/lvol3             1572.86                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps07/oradata/PSOLP/custpro_lg_indx02.dbf          /dev/vg11/lvol1             1572.86                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps10/oradata/PSOLP/custpro_lg_indx03.dbf          /dev/vgoraps_ps10/lvol1      524.29                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps11/oradata/PSOLP/custpro_lg_indx04.dbf          /dev/vgoraps_ps12/lvol1     1782.58                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps11/oradata/PSOLP/custpro_lg_indx05.dbf          /dev/vgoraps_ps12/lvol1     1572.86                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps11/oradata/PSOLP/custpro_lg_indx06.dbf          /dev/vgoraps_ps12/lvol1     1048.58                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps12/oradata/PSOLP/custpro_lg_indx07.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps12/oradata/PSOLP/custpro_lg_indx08.dbf          /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps13/oradata/PSOLP/custpro_lg_indx09.dbf          /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps13/oradata/PSOLP/custpro_lg_indx10.dbf          /dev/vgoraps_ps12/lvol3     1048.58                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps14/oradata/PSOLP/custpro_lg_indx11.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps14/oradata/PSOLP/custpro_lg_indx12.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps14/oradata/PSOLP/custpro_lg_indx13.dbf          /dev/vgoraps_ps12/lvol4      943.72                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps15/oradata/PSOLP/custpro_lg_indx14.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps16/oradata/PSOLP/custpro_lg_indx15.dbf          /dev/vgoraps_ps12/lvol6     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps16/oradata/PSOLP/custpro_lg_indx16.dbf          /dev/vgoraps_ps12/lvol6     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps16/oradata/PSOLP/custpro_lg_indx17.dbf          /dev/vgoraps_ps12/lvol6     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps16/oradata/PSOLP/custpro_lg_indx18.dbf          /dev/vgoraps_ps12/lvol6     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps17/oradata/PSOLP/custpro_lg_indx19.dbf          /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps17/oradata/PSOLP/custpro_lg_indx20.dbf          /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps17/oradata/PSOLP/custpro_lg_indx21.dbf          /dev/vgoraps_ps12/lvol7     3145.73                                                                                                                                                                                                 
